Filename,Gloss,Description,Comment
M1_18271_19062.mp4,,,"Jeg gikk ut døra. Plutselig begynner det å regne. Regndråpene falt mot håndflaten min. Jeg måtte gå tilbake. Hva nå? Å, ja regnbukse! Jeg tok på meg ei regnbukse. Fint!"
M1_20093_20312.mp4,,,"Jeg går ut, og trasker i vei. Nå blir jeg ikke våt."
M1_23627_23976.mp4,,,"De to går ut, arm i arm, men så begynner de å fryse. De snur og går tilbake."
M1_01266_01366.mp4,,,Min alder er 27 år.
M1_49462_49565.mp4,,,"Der er en gammel mann med bart, svart bart."
M2_39996_40304.mp4,,,"A: Vi har ny melk.? B: Den er gammel! A: Ja, den gikk ut for to dager siden. Den skal kastes."
M1_84927_85499.mp4,,,November den 1. var en lørdag. Bilen stod i garasjen. Det var blitt kaldt og glatt ute. Bilen hadde sommerdekk. Jeg var nødt til å skifte til vinterdekk.
M2_71587_71959.mp4,,,"To gjess hveser. Den ene pikker borti den andre. De går (vagger) et lite stykke, til de får øye på et brød. Den ene gåsa bøyer seg ned for å spise."
M2_71969_72220.mp4,,,Ei hvit gås er lei og går bak et hus.
M2_71969_72220.mp4,,,Ei hvit gås er lei og går bak et hus.
M2_71587_71959.mp4,,,"To gjess hveser. Den ene pikker borti den andre. De går (vagger) et lite stykke, til de får øye på et brød. Den ene gåsa bøyer seg ned for å spise."
M2_71587_71959.mp4,,,"To gjess hveser. Den ene pikker borti den andre. De går (vagger) et lite stykke, til de får øye på et brød. Den ene gåsa bøyer seg ned for å spise."
M2_71587_71959.mp4,,,"To gjess hveser. Den ene pikker borti den andre. De går (vagger) et lite stykke, til de får øye på et brød. Den ene gåsa bøyer seg ned for å spise."
M2_88512_88697.mp4,,,"Du så fire små, søte geiter."
M1_09156_09438.mp4,,,Hun har svart hår. Det er så kort og med fall. Hvit genser og grå briller. Hun er sånn passe høy.
M1_36037_36429.mp4,,,A: Det er vinter. B: Vinter! Å da er det kaldt. Hva skal han ha på seg? A: Tykk genser.? B: Tykk genser ja. A: Pluss tykk bukse.
M1_67640_68043.mp4,,,"Solen skinner og det er varmt. Jeg har tynne klær, en genser og ei bukse. Det er vår."
M1_78597_78777.mp4,,,En grønn genser og ei svart bukse vil jeg ikke ha. Jeg vil ha lyse klær.
M1_53883_53951.mp4,,,De to er gift.
M2_76387_76574.mp4,,,"Et rådyr stamper sint i bakken med det ene forbeinet. Foran det er det et gjerde. Han stanger hornene aggressivt mot gjerdet, men kommer ingen vei."
M1_81168_81437.mp4,,,"Kopp, papptallerken, serviett, pølse og glass."
M1_84927_85499.mp4,,,November den 1. var en lørdag. Bilen stod i garasjen. Det var blitt kaldt og glatt ute. Bilen hadde sommerdekk. Jeg var nødt til å skifte til vinterdekk.
M2_30978_31233.mp4,,,"A: Oj, den er glatt. Kjenn? B: Wow, den var glatt!"
M1_70377_70462.mp4,,,Nå gleder jeg meg til å besøke han gutten der.
M2_49812_50107.mp4,,,A: Har du lagt skolebøkene ned i ryggsekken(ranselen)?? B: Ja. A: Du har glemt matpakken!? B: Ops.
M1_25709_25802.mp4,,,A: God morgen? B: God morgen.
M1_25709_25802.mp4,,,A: God morgen? B: God morgen.
M1_83468_84088.mp4,,,"Fredag den 15. september gikk jeg inn i hagen. Der er det mange trær med epler. De er gule, grønne og røde. Et eple falt ned på bakken. Jeg tok det opp og spiste det. Det var godt."
M2_43791_44083.mp4,,,"A: Jeg liker best leverpostei på brødet. Det er kjempegodt.? B: Fisk da? Liker du ikke det?A: Nei, jeg liker ikke fisk.? B: Hva med salami da?A: Ja, det liker jeg."
M2_44119_44394.mp4,,,"A: Jeg synes alt her er kjempegodt jeg? B: Jeg liker bare noe av det. A: Du må øve deg på å smake på forskjellige matvarer. Etterhvert vil du merke at de blir bedre og bedre. Og når du blir stor, kommer du til å synes at alt er kjempegodt."
M1_09156_09438.mp4,,,Hun har svart hår. Det er så kort og med fall. Hvit genser og grå briller. Hun er sånn passe høy.
M1_11266_11426.mp4,,,Jeg ville ha is. Fikk jeg ikke? Da begynte jeg å gråte.
M1_11588_11776.mp4,,,Dukken min glapp ut av hendene mine og falt i gulvet. Den ble ødelagt. Jeg begynte å hylskrike.
M1_30708_31081.mp4,,,"Hva med munn? Ja, også følelser. Er de sinte, gråter de, er de blide eller er de flaue? Hva med denne?"
M1_39636_40040.mp4,,,"Du så nettopp tre personer. Var han som hadde et hårstrå på hodet sur, blid eller hylskrek han?"
M2_86585_87208.mp4,,,Ekornen er liten og har lang hale (beskrivelse). Den spiser slik (beskrivelse) og beveger slik (beskrivelse) på trær.
M1_68224_68456.mp4,,,Der er det sommer. Det er grønt gress på bakken.
M1_79924_80227.mp4,,,Onsdag den 23. juni forberedes det til grillfest.
M2_72743_72979.mp4,,,Den lille grisen er fra Canada.
M2_73274_73535.mp4,,,Grisen går (beskrivelse) og lukter på annen gris.
M2_31903_32252.mp4,,,"Se, det er forskjellige dyr her. Vi har også lam. Pelsen er ikke glatt, men grov. I ørene er fargen rosa, noe som passer for piker."
M1_66909_67133.mp4,,,Gutten ser opp på treet. Det har kommet grønne blader på treet.
M1_67137_67346.mp4,,,Noen steder har det gule blitt forandret til grønt gress.
M1_78597_78777.mp4,,,En grønn genser og ei svart bukse vil jeg ikke ha. Jeg vil ha lyse klær.
M2_68154_68460.mp4,,,"Det der er en and. Nå er det vår, og endene går i flokk og spiser den maten de finner."
M1_49631_49691.mp4,,,Håret er gult og krøllete.
M1_71212_71665.mp4,,,"Se, der er det høst. Bladene på trærne faller ned på bakken. De er røde, gule og brune."
M1_83468_84088.mp4,,,"Fredag den 15. september gikk jeg inn i hagen. Der er det mange trær med epler. De er gule, grønne og røde. Et eple falt ned på bakken. Jeg tok det opp og spiste det. Det var godt."
M1_53287_53515.mp4,,,Er det gutter eller jenter? Det er ei jente og to gutter.
M1_54093_54198.mp4,,,De har to barn. Er det gutter eller jenter?
M1_66909_67133.mp4,,,Gutten ser opp på treet. Det har kommet grønne blader på treet.
M1_70377_70462.mp4,,,Nå gleder jeg meg til å besøke han gutten der.
M2_52772_53143.mp4,,,"Det er også tre forskjellige typer melk på bordet. Det er H-melk, lett-melk og skummet melk."
M2_53885_54449.mp4,,,"Mannen spør om piken vil ha melk. Hun svarer ja og han spør hva slags? H-melk, svarer hun. Han skjenker i glasset hennes. Takk, sier hun."
M2_55698_55972.mp4,,,"Mannen løfter opp helmelk kartongen for å sjekke datoen. Det viser seg at melken er to dager for gammel, så mannen bestemmer seg for å kaste den."
M2_37896_38235.mp4,,,A: Hva slags melk vil du ha?? B: H-melk. A: H-melk?? B: Nikker. A: Ja.
M1_70474_70656.mp4,,,Vi to skal dra og fange små fisk. Ha det!
M1_83468_84088.mp4,,,"Fredag den 15. september gikk jeg inn i hagen. Der er det mange trær med epler. De er gule, grønne og røde. Et eple falt ned på bakken. Jeg tok det opp og spiste det. Det var godt."
M2_02393_02596.mp4,,,"Det der er en hale. Det er virkelig en løve, ja!"
M2_32264_32821.mp4,,,"A: Det er en katt med tykk pels.? B: Svær hale. A: Ja, svær hale. Den kalles for perserkatt, du vet hva jeg mener.? B: Den er søt!"
M2_86585_87208.mp4,,,Ekornen er liten og har lang hale (beskrivelse). Den spiser slik (beskrivelse) og beveger slik (beskrivelse) på trær.
M2_86585_87208.mp4,,,Ekornen er liten og har lang hale (beskrivelse). Den spiser slik (beskrivelse) og beveger slik (beskrivelse) på trær.
M2_10072_10392.mp4,,,Hva er det? En dinosaur. Den har en lang hals som svaier når den går.
M2_10399_10812.mp4,,,"Den spiser blader fra trær. Fordi den har så lang hals bøyer den seg ikke ned for å spise, men strekker halsen opp til bladene i trærne."
M2_68459_68719.mp4,,,I vanndammen svømmer endene. Den lange halsen gjør at de er i stand til å dukke under vann og finne mat.
M1_09156_09438.mp4,,,Hun har svart hår. Det er så kort og med fall. Hvit genser og grå briller. Hun er sånn passe høy.
M1_17945_18263.mp4,,,Hva mer? Å ta på seg hansker.
M1_76705_76991.mp4,,,"Jeg tenker meg godt om og bestemmer meg for en rød kjole, en brun jakke, en svart hatt og svarte hansker og går for å møte mamma."
M1_17945_18263.mp4,,,Hva mer? Å ta på seg hansker.
M2_43300_43472.mp4,,,"A: Liker du Hapå?? B: Nei, liker ikke. A: Liker ikke?"
M1_62615_62847.mp4,,,"Jeg har en blyant, en lang en. Ja, den ja. Den er behagelig å skrive med den."
M2_39996_40304.mp4,,,"A: Vi har ny melk.? B: Den er gammel! A: Ja, den gikk ut for to dager siden. Den skal kastes."
M1_09156_09438.mp4,,,Hun har svart hår. Det er så kort og med fall. Hvit genser og grå briller. Hun er sånn passe høy.
M1_27663_28709.mp4,,,A: Hva med hår? B: beskrivelse C: beskrivelse D: beskrivelse
M1_09156_09438.mp4,,,Hun har svart hår. Det er så kort og med fall. Hvit genser og grå briller. Hun er sånn passe høy.
M1_09156_09438.mp4,,,Hun har svart hår. Det er så kort og med fall. Hvit genser og grå briller. Hun er sånn passe høy.
M1_55172_55420.mp4,,,Har bestefar og bestemor på mors side barnebarn?
M1_28014_28411.mp4,,,A: Hva slags hår har hun? B: Tykt og krøllete.
M1_50172_50289.mp4,,,Håret er veldig blått og krøllete.
M1_49631_49691.mp4,,,Håret er gult og krøllete.
M2_07145_07290.mp4,,,Er bamsen myk eller hard?
M2_16796_17028.mp4,,,"Oj, den er meget myk. Ikke hard, men myk."
M2_29447_29783.mp4,,,"A: Hei! Vil du ha hjelp? B: Ja, jeg har lyst til å kjøpe et mykt kosedyr. A: Mykt dyr? Ikke hardt? B: Nei, det skal være mykt. A: Mykt, ja."
M2_11681_11924.mp4,,,"Den er ikke myk, men litt hard. Og den er lett."
M2_29783_30140.mp4,,,"Hmm, det er mye forskjellig i hyllene her. Se foreksempel på denne apen her. Den har myk pels, men kroppen er kanskje litt for hard."
M1_76705_76991.mp4,,,"Jeg tenker meg godt om og bestemmer meg for en rød kjole, en brun jakke, en svart hatt og svarte hansker og går for å møte mamma."
M2_17725_17931.mp4,,,En sløyfe og en hatt.
M2_16165_16440.mp4,,,"Den har helhvit pels, svart sløyfe og svart hatt."
M2_17725_17931.mp4,,,En sløyfe og en hatt.
M1_68915_69233.mp4,,,Gutten der har en håv som han har fanget små fisk med.
M1_01073_01254.mp4,,,"Hei! Jeg heter Torkil, T-O-R-K-I-L"
M1_08813_09032.mp4,,,A: Hei? B: Hei! A: Hvem er det sin?
M2_22639_23005.mp4,,,"Kan den tegnspråk? Se nå. (Dukka: 'Hei.') Hei, ja! (Dukka: 'Døv.') Døv, døv ja! (Peker på dukka.)"
M2_50830_51121.mp4,,,"En mann med skjegg og briller sier 'Hei, god morgen' til piken som nettopp har stått opp. Hun gnir seg i øynene."
M2_53885_54449.mp4,,,"Mannen spør om piken vil ha melk. Hun svarer ja og han spør hva slags? H-melk, svarer hun. Han skjenker i glasset hennes. Takk, sier hun."
M2_56518_56738.mp4,,,Han heller i et glass. Det andre glasset setter han på kjøkkenbenken.
M1_61329_61672.mp4,,,Kan du hente en liten kopp?
M1_61995_62066.mp4,,,Kan du hente en liten skje?
M2_87436_87659.mp4,,,Du så at hestene leker (beskrivelse).
M1_01073_01254.mp4,,,"Hei! Jeg heter Torkil, T-O-R-K-I-L"
M1_19092_19532.mp4,,,Jeg tar på meg en regnjakke. … Den har hette. …
M2_19815_20027.mp4,,,"Vil du bade? Ugla nikker. Ja, den vil bade. Kanskje du kan hjelpe til med å vaske ugla?"
M2_29447_29783.mp4,,,"A: Hei! Vil du ha hjelp? B: Ja, jeg har lyst til å kjøpe et mykt kosedyr. A: Mykt dyr? Ikke hardt? B: Nei, det skal være mykt. A: Mykt, ja."
M2_42196_42387.mp4,,,A: Jeg kan hjelpe deg å lage matpakke.? B: Ja. A: Hva vil du ha på? Du bestemmer selv.
M2_79658_79877.mp4,,,Der borte er det en liten hjort. Den står og tygger.
M1_57982_58100.mp4,,,Den grønne flyttes til venstre hjørne foran.
M1_58383_58493.mp4,,,Den røde flyttes til høyre hjørne bak.
M1_02696_03031.mp4,,,Her er Holmestrand. Der ligger Nedre Gausen kompetansesenter.
M2_74088_74398.mp4,,,"Fjellgeiten har store horn, og den har hvit tykk pels både på kroppen og under halsen, og den har skjegg på haken."
M1_65113_65420.mp4,,,"Årstider, vår, sommer, høst og vinter."
M1_65990_66222.mp4,,,"Den tredje er høsten med september, oktober og november."
M1_71212_71665.mp4,,,"Se, der er det høst. Bladene på trærne faller ned på bakken. De er røde, gule og brune."
M1_09156_09438.mp4,,,Hun har svart hår. Det er så kort og med fall. Hvit genser og grå briller. Hun er sånn passe høy.
M1_12740_12887.mp4,,,Ser du? Han er høy og bredskuldret.
M2_66241_66379.mp4,,,Det er min hund. Den er 7 Ã¥r gammel.
M2_31627_31875.mp4,,,"A: Det er en hund. Tykk pels, kjenn på pelsen. Den er annerledes, se.? B: Ja. A: Myk, ja."
M2_90202_90343.mp4,,,Katten springer hurtig unna dersom jeg skremmer den.
M2_71969_72220.mp4,,,Ei hvit gås er lei og går bak et hus.
M1_24874_25141.mp4,,,"A: Skal du bake? B: Ja, jeg har tenkt å bake kake. A: Hva da? B: Sjokolade... (blir avbrutt) A: Får jeg smake i morgen? Jeg har lyst. 3: Husk å ta den med!"
M1_15967_16255.mp4,,,"Hva skal jeg ta pÃ¥ meg. Jo, ei T-skjorte. Jeg tar pÃ¥ meg en T-skjorte."
M1_23281_23369.mp4,,,"Hva mer? Jo, sko."
M1_34180_34441.mp4,,,"A: Hvilke klÃ¦r (skal hun ha pÃ¥ seg)? B: En festkjole, en lang en. A: Fest? Ja, en festkjole som skal vÃ¦re lang."
M2_70006_70292.mp4,,,"Hvor kommer de fra? Jo, fra Australia."
M1_08137_08295.mp4,,,A: Hva arbeider du med? B: Jeg er vaskedame. A: Vaskedame? Javel.
M1_60788_60859.mp4,,,Hva er dette?
M1_69580_69838.mp4,,,"Disse klærne er for tykke. Jeg kommer til å svette. Jeg må bytte, men til hva?"
M2_03126_03194.mp4,,,Hva slags dyr?
M2_03126_03194.mp4,,,Hva slags dyr?
M1_08813_09032.mp4,,,A: Hei? B: Hei! A: Hvem er det sin?
M1_32658_32892.mp4,,,"A: Hvem var det? B: Vaktmesteren! A: Å, var det vaktmesteren, javel!"
M1_64580_64825.mp4,,,"A: Hvilken vil du se? B: Den store, firkantede. A: Det er komediefilmen."
M2_39426_39532.mp4,,,"Hvis du vil ha mer, kan jeg hente en ny."
M1_09156_09438.mp4,,,Hun har svart hår. Det er så kort og med fall. Hvit genser og grå briller. Hun er sånn passe høy.
M1_49841_50038.mp4,,,Han har en stor rød nese og en rød munn. Rundt munnen er han hvit.
M1_50338_50665.mp4,,,Hun har ei hvit lue med oppbrett. Kalde røde kinn og svarte fregner.
M1_72815_73017.mp4,,,Det er hvitt på bakken og på trærne er det snø.
M1_58537_58642.mp4,,,Den i midten er hvit.
M1_78782_79046.mp4,,,"En hvit tynn bluse. Ikke bukse, men et rødt skjørt. Det passer bra til 17. mai."
M2_71969_72220.mp4,,,Ei hvit gås er lei og går bak et hus.
M2_51642_52179.mp4,,,"På bordet er det mange forskjellige pålegg. Der er det prim, brunost, hvitost, kaviar og majones."
M2_18073_18191.mp4,,,Hvor drar man med fine klær?
M2_01640_02105.mp4,,,Den har lodden pels. Hvor er ørene? De er borte. Der er de. Så små.
M1_56671_56964.mp4,,,"De søsknene her, har de søskenbarn og hvor mange? Ja, de har tre søskenbarn."
M2_12889_13492.mp4,,,"Løven går slik, bamsen går slik, hvordan går dinosaurer?"
M1_40466_40722.mp4,,,Han med et hårstrå på hodet hadde på seg en tykk genser og ei bukse. Hvorfor det?
M2_57482_57697.mp4,,,Mannen og piken koseprater og tiden flyr.
M2_12254_12377.mp4,,,Lever dinosaurer idag?
M2_12569_12772.mp4,,,"Nei, dinosaurer lever ikke idag, men for lenge siden."
M1_24874_25141.mp4,,,"A: Skal du bake? B: Ja, jeg har tenkt å bake kake. A: Hva da? B: Sjokolade... (blir avbrutt) A: Får jeg smake i morgen? Jeg har lyst. 3: Husk å ta den med!"
M1_11004_11130.mp4,,,Jeg fikk ikke være med på kino. Da ble jeg sur.
M1_20687_21158.mp4,,,"Damen lurer på hva hun skal ha på. Hun tar på et skjørt, men det er for kort. Hun liker det ikke og tar det av."
M2_12569_12772.mp4,,,"Nei, dinosaurer lever ikke idag, men for lenge siden."
M1_83468_84088.mp4,,,"Fredag den 15. september gikk jeg inn i hagen. Der er det mange trær med epler. De er gule, grønne og røde. Et eple falt ned på bakken. Jeg tok det opp og spiste det. Det var godt."
M1_11266_11426.mp4,,,Jeg ville ha is. Fikk jeg ikke? Da begynte jeg å gråte.
M1_62512_62607.mp4,,,A: Vil du skrive kjærlighetsbrev?? B: Ja!
M2_49812_50107.mp4,,,"A: Du - har du lagt skolebøkene oppi ryggsekken? B: Jada. A: Du har glemt matpakken, der? B: Ops."
M1_71672_72080.mp4,,,Det blåser og er litt kaldt. Hva slags klær bør en ha på seg? Gutten der har jakke og bukse.
M1_66228_66569.mp4,,,"Den fjerde er vinteren med desember, januar og februar."
M1_08137_08295.mp4,,,A: Hva arbeider du med? B: Jeg er vaskedame. A: Vaskedame? Javel.
M1_01073_01254.mp4,,,"Hei! Jeg heter Torkil, T-O-R-K-I-L"
M1_11004_11130.mp4,,,Jeg fikk ikke være med på kino. Da ble jeg sur.
M1_60857_60977.mp4,,,Jeg har forberedt meg og ordnet litt. Her er mye forskjellig.
M1_69471_69573.mp4,,,Nå har jeg lyst til å besøke ham.
M1_06943_07194.mp4,,,Da jeg var ferdig flyttet jeg (fra Oslo) til Trondheim og begynte å jobbe.
M1_65723_65984.mp4,,,"Den andre er sommeren med juni, juli og august."
M1_81929_82429.mp4,,,Torsdag 4. juli.Det luktet sommer.
M1_65723_65984.mp4,,,"Den andre er sommeren med juni, juli og august."
M1_79924_80227.mp4,,,Onsdag den 23. juni forberedes det til grillfest.
M1_61686_61814.mp4,,,Den er til å drikke kaffe av.
M1_61686_61814.mp4,,,Den er til å drikke kaffe av.
M2_53173_53394.mp4,,,"Mannen sitter og drikker kaffe, da piken kommer gående mot bordet."
M1_88140_88405.mp4,,,"Matpakke, sjokolade, appelsin og en termos med kakao."
M1_24874_25141.mp4,,,"A: Skal du bake? B: Ja, jeg har tenkt å bake kake. A: Hva da? B: Sjokolade... (blir avbrutt) A: Får jeg smake i morgen? Jeg har lyst. 3: Husk å ta den med!"
M1_50338_50665.mp4,,,Hun har ei hvit lue med oppbrett. Kalde røde kinn og svarte fregner.
M1_84927_85499.mp4,,,Første november var en lørdag. Bilen stod i garasjen. Det var blitt kaldt og glatt ute. Bilen hadde sommerdekk. Jeg var nødt til å skifte til vinterdekk.
M2_82526_83020.mp4,,,"Nå skal vi snakke om kameler. De har tykk pjuskete pels, noe som skyldes at vi er i årskiftet mellom vinter og sommer. Pelsen vil falle av i store tapper, og etterhvert vil ny kortere pels vokse ut."
M2_36445_36690.mp4,,,A: Vær så snill å gå inn på badet og vask hendene og ansiktet og gre håret ditt? B: (Nikker.)
M1_61329_61672.mp4,,,Kan du hente en liten kopp?
M1_61995_62066.mp4,,,Kan du hente en liten skje?
M2_22639_23005.mp4,,,"Kan den tegnspråk? Se nå. (Dukka: 'Hei.') Hei, ja! (Dukka: 'Døv.') Døv, døv ja! (Peker på dukka.)"
M1_25246_25369.mp4,,,"A: Tror jeg skal trene nå på lørdag? B: Er det nå lørdag du skal trene? A: Ja, mulig. Kanskje."
M1_23983_24614.mp4,,,"De tar på seg en varm kåpe og en varm frakk, så går de ut igjen."
M1_20687_21158.mp4,,,"Damen lurer på hva hun skal ha på. Hun tar på et skjørt, men det er for kort. Hun liker det ikke og tar det av."
M2_39996_40304.mp4,,,"A: Vi har ny melk? B: Den er gammel! A: Ja, den gikk ut for to dager siden. Den skal kastes."
M2_55698_55972.mp4,,,"Mannen løfter opp helmelk kartongen for å sjekke datoen. Det viser seg at melken er to dager for gammel, så mannen bestemmer seg for å kaste den."
M2_15432_15950.mp4,,,"Hvem er det her? Vent litt. (blåser katten i ansiktet) Nå ser jeg det, det er en katt. Se, der er værhårene hans."
M2_32264_32821.mp4,,,"A: Det er en katt med tykk pels? B: Svær hale. A: Ja, svær hale. Den kalles for perserkatt, du vet hva jeg mener? B: Den er søt!"
M2_90202_90343.mp4,,,Katten springer hurtig unna dersom jeg skremmer den.
M2_51642_52179.mp4,,,"På bordet er det mange forskjellige pålegg. Der er det prim, brunost, hvitost, kaviar og majones."
M1_10288_10510.mp4,,,"Jeg var på kino. Jeg satt og så på filmen, men da et spøkelse viste seg på lerretet ble jeg så redd at håret reiste seg."
M1_11004_11130.mp4,,,Jeg fikk ikke være med på kino. Da ble jeg sur.
M1_62512_62607.mp4,,,A: Vil du skrive kjærlighetsbrev?? B: Ja!
M1_21163_21523.mp4,,,Hun tar på seg en kjole. Den var fin.
M1_34180_34441.mp4,,,"A: Hvilke klær (skal hun ha på seg)? B: En festkjole, en lang en. A: Fest? Ja, en festkjole som skal være lang."
M2_51483_51645.mp4,,,Mannen går til kjøkkenet og setter seg.
M2_51483_51645.mp4,,,Mannen går til kjøkkenet og setter seg.
M2_56518_56738.mp4,,,Han heller i et glass. Det andre glasset setter han på kjøkkenbenken.
M2_55970_56275.mp4,,,Mannen sier at piken skal få ny melk. Han spør om hun vil ha lett eller skummet melk. Hun vil ikke ha noen av delene. Det er mer i kjøleskapet sier hun.
M1_16990_17526.mp4,,,"Hva skal jeg ha på meg? Det var litt kaldt ute. En strikkegenser, ja. Jeg tar på en strikkegenser. Den er varm."
M2_29447_29783.mp4,,,"A: Hei! Vil du ha hjelp? B: Ja, jeg har lyst til å kjøpe et mykt kosedyr. A: Mykt dyr? Ikke hardt? B: Nei, det skal være mykt. A: Mykt, ja."
M2_35073_35344.mp4,,,"A: Jeg vil ha den minste jeg? B: Du vil ha den minste. Har du lyst til å kjøpe den? A: Ja? B: Så du vil kjøpe denne altså, det er greit det. Den er søt."
M2_89887_90035.mp4,,,"Den er søt. Når du klapper den, koser den seg og gnir seg mot hånden din."
M1_15067_15289.mp4,,,Her er forskjellige klær. Både for menn og damer.
M1_32182_32397.mp4,,,"Bra, nå er vi ferdig med tre ansikt. Hva med klær til dem?"
M1_71672_72080.mp4,,,Det blåser og er litt kaldt. Hva slags klær bør en ha på seg? Gutten der har jakke og bukse.
M1_76621_76702.mp4,,,Mamma er nøye på klær.
M1_36037_36429.mp4,,,A: Det er vinter. B: Vinter! Å da er det kaldt. Hva skal han ha på seg? A: Tykk genser? B: Tykk genser ja. A: Pluss tykk bukse.
M1_40937_41167.mp4,,,"Det var fordi det var vinter. Må ha tykke klær, ikke tynne for da vil en fryse."
M1_74317_74460.mp4,,,Jeg har tykke klær. Jeg fryser ikke. Det er varmt.
M1_67640_68043.mp4,,,"Solen skinner og det er varmt. Jeg har tynne klær, en genser og ei bukse. Det er vår."
M1_70055_70373.mp4,,,Se klærne jeg har på er tynne. Ei t-skjorte og ei kortbukse.
M1_78782_79046.mp4,,,"En hvit tynn bluse. Ikke bukse, men et rødt skjørt. Det passer bra til 17. mai."
M1_19092_19532.mp4,,,Jeg tar på meg en regnjakke. … Den har hette. …
M1_23983_24614.mp4,,,"De tar på seg en varm kåpe og en varm frakk, så går de ut igjen."
M1_22352_23228.mp4,,,"Han kler på seg ei skjorte, men noe mangler. Skal det være tversoversløyfe eller slips? Jo, slips. Han tar det på. Han ble elegant og fin. Det er fint."
M1_63512_63760.mp4,,,"Den store saksen er til å klippe hår, papir og forskjellig annet."
M1_63762_64025.mp4,,,Den lille saksen er til å klippe negler eller klippe av sytråd eller klippe litt av skjegget.
M1_51611_51916.mp4,,,"Å nei, disse passer jo ikke sammen. De er forskjellige. Dette er til fest, skjorte og bukse. Men han er jo en klovn!"
M2_37386_37562.mp4,,,A: Har du lyst til å spise brød eller knekkebrød? B: Jeg liker best brød (BRØD BEST PEK-jeg).
M1_19092_19532.mp4,,,Jeg tar på meg en regnjakke. … Den har hette. …
M1_18271_19062.mp4,,,"Jeg gikk ut døra. Plutselig begynner det å regne. Regndråpene falt mot håndflaten min. Jeg måtte gå tilbake. Hva nå? Å, ja regnbukse! Jeg tok på meg ei regnbukse. Fint!"
M1_23627_23976.mp4,,,"De to går ut, arm i arm, men så begynner de å fryse. De snur og går tilbake."
M1_64225_64579.mp4,,,"Der har vi to forskjellige. Den første, den lille, er en barnefilm. Den andre, den store, er en komediefilm."
M2_70006_70292.mp4,,,"Hvor kommer de fra? Jo, fra Australia."
M2_72743_72979.mp4,,,Den lille grisen er fra Canada.
M1_01607_01949.mp4,,,Her er Stavanger. Der ligger Vestlandet kompetansesenter.
M1_61452_61592.mp4,,,Det er en stor en. Det var ikke det jeg sa. Jeg sa en liten kopp.
M1_81168_81437.mp4,,,"Kopp, papptallerken, serviett, pølse og glass."
M1_61329_61672.mp4,,,Kan du hente en liten kopp?
M1_61452_61592.mp4,,,Det er en stor en. Det var ikke det jeg sa. Jeg sa en liten kopp.
M1_61452_61592.mp4,,,Det er en stor en. Det var ikke det jeg sa.  Jeg sa en liten kopp.
M1_61820_61929.mp4,,,"Den store koppen, den er til te."
M1_20687_21158.mp4,,,"Damen lurer på hva hun skal ha på. Hun tar på et skjørt, men det er for kort. Hun liker det ikke og tar det av."
M2_89887_90035.mp4,,,"Den er søt. Når du klapper den, koser den seg og gnir seg mot hånden din."
M2_00840_01009.mp4,,,Hei! Nå skal jeg fortelle om kosedyr. Kose.
M2_34339_34685.mp4,,,"A: Hvor mye koster de? B: Denne koster.. (leter etter prislapp...) Den er ikke billig, men dyr. Den koster 1295 kr.? B: Det var dyrt! A: Dyrt, ja."
M1_11896_12038.mp4,,,Bilen kjørte rett i veggen. Jeg ble så sint at jeg rev meg i håret.
M1_20093_20312.mp4,,,"Jeg går ut, og trasker i vei. Nå blir jeg ikke våt."
M2_14690_14802.mp4,,,Hvilke farger har den på kroppen?
M2_74088_74398.mp4,,,"Fjellgeiten har store horn, og den har hvit tykk pels både på kroppen og under halsen, og den har skjegg på haken."
M1_28014_28411.mp4,,,A: Hva slags hår har hun? B: Tykt og krøllete.
M1_50172_50289.mp4,,,Håret er veldig blått og krøllete.
M1_49631_49691.mp4,,,Håret er gult og krøllete.
M1_26844_27546.mp4,,,A: Hvordan skal nesen her være? B: Oppstopper. A: Og her? B: Krum? A: Og her? C: Tykk.
M1_03500_03766.mp4,,,Her er Ål. Der er det et kurssenter.
M1_73139_73295.mp4,,,Den gutten har laget snømann.
M1_75161_75251.mp4,,,Vi to skal lage snømann.
M2_31903_32252.mp4,,,"Se, det er forskjellige dyr her. Vi har også lam. Pelsen er ikke glatt, men grov. I ørene er fargen rosa, noe som passer for piker."
M2_10072_10392.mp4,,,Hva er det? En dinosaur. Den har en lang hals som svaier når den går.
M2_10399_10812.mp4,,,"Den spiser blader fra trær. Fordi den har så lang hals bøyer den seg ikke ned for å spise, men strekker halsen opp til bladene i trærne."
M2_68459_68719.mp4,,,I vanndammen svømmer endene. Den lange halsen gjør at de er i stand til å dukke under vann og finne mat.
M1_34180_34441.mp4,,,"A: Hvilke klær (skal hun ha på seg)? B: En festkjole, en lang en. A: Fest? Ja, en festkjole som skal være lang."
M1_12205_12534.mp4,,,Donald Duck var på TV. Jeg lo godt av ham.
M1_07501_07552.mp4,,,Er den ledig?
M2_46092_46174.mp4,,,Legg på matpapir.
M2_71969_72220.mp4,,,Ei hvit gås er lei og går bak et hus.
M2_12569_12772.mp4,,,"Nei, dinosaurer lever ikke idag, men for lenge siden."
M2_09188_09315.mp4,,,"Den fantes for lenge siden, men døde ut."
M2_31308_31521.mp4,,,"Leopard? Ja, det er leopard. Se smale øyne."
M1_30708_31081.mp4,,,"Hva med munn? Ja, også følelser. Er de sinte, gråter de, er de blide eller er de flaue? Hva med denne?"
