Filename,Gloss_x,Description,Comment,modified,Gloss_y,Signwriting
ekstra.mp4,ekstra,,,ekstra,ekstra,M528x514S15a18473x487S20500488x495S18510503x495
ekstra.mp4,ekstra,,,ekstra,ekstra,M538x522S15a30462x491S20500477x500S2a200489x479S18517519x495
ekstra.mp4,ekstra,,,ekstra,ekstra,M538x520S15a30462x489S20500477x498S2a200491x481S18517519x493
ekstraomgang.mp4,ekstraomgang,,,ekstraomgang,,
ekstrem.mp4,ekstrem,,,ekstrem,ekstrem,M548x521S36d00479x488S15a02512x509S26607526x480
ekstrem.mp4,ekstrem,,,ekstrem,ekstrem,M547x519S36d00479x490S15a02512x507S26607525x481
ekstrem.mp4,ekstrem,,,ekstrem,ekstrem,M547x520S36d00479x488S15a02511x508S26607525x481
ekte.mp4,ekte,,,ekte,ekte,M514x525S15a16487x491S11550495x495S20b00494x476
ekte.mp4,ekte,,,ekte,ekte,M514x525S15a36487x491S11550493x495S20b00491x475
ekte.mp4,ekte,,,ekte,ekte,M514x525S15a16487x491S11550497x495S20b00496x475
ekte.mp4,ekte,,,ekte,ekte,M514x525S20b00495x476S15a16487x496S11550493x495
ektefelle.mp4,ektefelle,,,ektefelle,,
ekteskap.mp4,ekteskap,,,ekteskap,,
ekvator.mp4,ekvator 1,,,ekvator,ekvator,M579x523S15a50471x487S15a50453x487S28a14426x485S28a0c491x484S28816421x496S2880e492x497S15a38543x496S2d604536x478S10011558x491
ekvator-2.mp4,ekvator 2,,,ekvator,ekvator,M579x523S15a50471x487S15a50453x487S28a14426x485S28a0c491x484S28816421x496S2880e492x497S15a38543x496S2d604536x478S10011558x491
,,,,ekvivalens,ekvivalens,M518x573S20500496x428S10050503x443S10058484x443S20500490x547S15a16483x561S1851c482x527
,,,,ekvivalens,ekvivalens,M551x523S10050468x493S10058450x493S20500463x478S15a16524x508S20500531x495S1851c525x477
,,,,ekvivalens,ekvivalens,M518x562S10050503x452S10058483x452S20500496x439S20500499x536S15a16490x550S1851c493x519
el-bil.mp4,el bil,,,el bil,,
,,,,el ladning,el ladning,M516x516S17650483x500S11552486x484S20500501x501
,,,,el spenning,el spenning,M526x518S11810511x491S11818474x491S2f900476x482S2f900513x481
,,,,el spenning,el spenning,M537x531S2fb04489x525S2f900507x520S2f900476x521S15a10525x490S15a18459x491S36d00479x469
,,,,el spenning,el spenning,M529x538S36d00479x462S15a14468x487S15a10517x485S2f900480x521S2f900507x521S2fb04491x532
,,,,el spenning  1,el spenning  1,M530x534S36d00479x467S15a10518x482S15a14470x483S2f900484x517S2f900507x517S2fb04493x528
,,,,el spenning  2,el spenning  2,M525x518S11810510x490S11818475x491S2f900513x482S2f900477x482
,,,,el strom,el strom,M530x524S11543503x476S24d0d471x496
,,,,el strøm,el strøm,M530x527S24d03469x496S11513503x473
,,,,el strøm,el strøm,M528x524S11543501x476S24d0d472x496
,,,,el strøm,el strøm,M528x525S20500493x512S26502507x510S26516476x511S10a10513x476S10a18472x476
,,,,el strøm,el strøm,M529x527S11543502x474S24d0d471x499
,,,,el strøm,el strøm,M525x524S10a10510x477S10a18476x478S20500495x510S26502510x508S26516475x510
,,,,elastik,elastik,M530x537S26502513x502S26506514x483S26516471x502S26512470x483S2fb00493x473S2f800482x463S1f720510x521S1f728471x522
elastisk.mp4,elastisk,,,elastisk,elastisk,M546x525S20300506x475S20300478x475S26a12471x498S26a06513x498S2f900535x500S2f900535x516S2f900455x501S2f900455x517
eldre.mp4,eldre,,,eldre,,
eldst.mp4,eldst,,,eldst,,
,,,,elecfa,elecfa,M522x523S20102505x478S2e700507x498S19219479x502
,,,,electrisity,electrisity,M519x522S11810504x495S11818481x495S20600489x479
,,,,electron,electron,M521x522S20102505x478S2e700506x497S19219480x501
,,,,electron,electron,M517x521S2e700502x496S20102500x479S20106483x502
,,,,electron asl,electron asl,M519x525S14a18481x500S2e800504x493S14a10503x474
,,,,electron shell,electron shell,M536x516S19219464x491S15010490x485S2ef00518x492
elefant.mp4,elefant,,,elefant,elefant,M566x533S29905538x511S16d10518x503S33200482x483
elefant.mp4,elefant,,,elefant,elefant,M568x530S33200482x483S16d10521x499S29905540x508
elegant-1.mp4,elegant 1,,,elegant,elegant,M555x522S36d00479x479S22f00506x494S20f00505x510S15d40536x494
elegant-1.mp4,elegant 1,,,elegant,elegant,M558x521S36d00479x479S22f00507x492S20f00507x509S15d40539x494
elegant-2.mp4,elegant 2,,,elegant,elegant,M555x522S36d00479x479S22f00506x494S20f00505x510S15d40536x494
elegant-2.mp4,elegant 2,,,elegant,elegant,M558x521S36d00479x479S22f00507x492S20f00507x509S15d40539x494
,,,,elektrisitet,elektrisitet,M520x522S11810505x495S11818480x495S20600491x478
,,,,elektrisitet,elektrisitet,M525x517S20602495x483S11810510x490S11818475x490
,,,,elektrisitet,elektrisitet,M524x517S20602496x483S11810509x490S11818477x490
,,,,elektrisitet,elektrisitet,M525x519S20602496x481S11810510x491S11818475x492
elektrisk.mp4,elektrisk,,,elektrisk,,
elektrode.mp4,elektrode,,,elektrode,elektrode,M527x547S20500484x454S11810491x467S11818474x467S2a200504x490S10014496x517
elektrode.mp4,elektrode,,,elektrode,elektrode,M526x550S20500488x451S11810495x468S11818475x468S2a200503x493S10014494x520
elektrode.mp4,elektrode,,,elektrode,elektrode,M528x546S20500488x455S11810497x467S11818473x467S2a200505x492S10014494x516
,,,,elektroder,elektroder,M530x515S11514515x485S1151c469x485
,,,,elektroder,elektroder,M535x550S20500492x451S11810499x464S11818482x464S2a200512x487S10014504x520S2a218466x489S1001c481x520
,,,,elektroder,elektroder,M540x550S20600493x450S11810507x467S11818483x467S2a200517x490S2a218461x492S10014511x519S1001c479x520
,,,,elektrolyse,elektrolyse,M540x545S11818483x468S11810502x468S20600490x455S11513513x520S1151b461x520S22121506x519S22127478x519
,,,,elektrolyse,elektrolyse,M535x571S11810507x443S11818479x444S20600490x429S10014513x541S1001c472x540S28803515x517S2881b466x516
elektron-1.mp4,elektron 1,,,elektron,elektron,M523x526S19205476x492S2e800508x494S14a10507x473
elektron-1.mp4,elektron 1,,,elektron,elektron,M528x526S2ea00497x491S19208472x507S14a20513x475
elektron-1.mp4,elektron 1,,,elektron,elektron,M527x525S19208473x506S2ea00499x488S14a20512x476
elektron-2.mp4,elektron 2,,,elektron,elektron,M523x526S19205476x492S2e800508x494S14a10507x473
elektron-2.mp4,elektron 2,,,elektron,elektron,M528x526S2ea00497x491S19208472x507S14a20513x475
elektron-2.mp4,elektron 2,,,elektron,elektron,M527x525S19208473x506S2ea00499x488S14a20512x476
,,,,elektron par binding,elektron par binding,M599x541S2ea00425x482S19208401x495S14a20440x470S37700469x483S37700546x482S10e00500x482S22102512x465S22106498x465S17600573x482S17610583x479S27126578x502S20700577x460
,,,,elektron par binding,elektron par binding,M526x620S2ea00499x394S19208474x409S14a20511x380S20700487x537S27126489x581S10e00491x483S22102503x466S22106489x466S17600483x561S17610494x555
,,,,elektron skall,elektron skall,M577x536S2ea00445x481S19208423x494S14a20455x464S37700484x479S17121542x472S17129519x472S28a14503x490S28a0c560x488S20500535x525
,,,,elektron skall,elektron skall,M540x568S2ea00499x449S19208477x462S14a20509x432S37700538x447S17121500x508S17129476x508S28a14460x524S28a0c518x525S20500494x557
elektronisk.mp4,elektronisk,,,elektronisk,,
,,,,elektronskall,elektronskall,M535x516S15010488x485S19219466x493S2ef00517x491
element.mp4,element,,,element,element,M515x525S20102492x491S15a1a488x475S2e73a486x509
element.mp4,element,,,element,element,M525x563S17714476x548S1771c505x548S21100508x531S21100482x531S26520507x514S26520481x515S15a12490x438S15a16490x452
element.mp4,element,,,element,element,M569x525S17714520x510S1771c549x510S21100552x493S21100526x493S26520551x476S26520525x477S15a12431x490S15a16432x505S37700492x490
,,,,element    asl,element    asl,M516x529S15a1a486x470S2e806484x514S14a10490x491
elementaerpartikkel.mp4,elementærpartikkel,,,elementærpartikkel,,
,,,,elephant,elephant,M573x529S33200482x483S16d10522x496S29905545x507
elev.mp4,elev,,,elev,,
elevskap.mp4,elevskap,,,elevskap,,
elfenben.mp4,elfenben,,,elfenben,elfenben,M563x530S33b00482x483S20500502x503S16d10520x499S2c607540x512
elfenben.mp4,elfenben,,,elfenben,elfenben,M566x519S33b00482x483S20500500x504S16d10522x498S2c607543x501
elfenben.mp4,elfenben,,,elfenben,elfenben,M565x527S36710482x483S16d10519x506S2c607542x509
elg.mp4,elg,,,elg,elg,M543x519S2ff00482x483S14c3c457x488S14c34519x487
elg-slikker-seg-om-munnen.mp4,slikke seg om munnen: elg ...,,,elg ...,,
elg-ligger.mp4,elg ligger,,,elg ligger,,
elg-ligger.mp4,ligge: elg ligger,,,elg ligger,,
elg-reiser-seg.mp4,elg reiser seg,,,elg reiser seg,,
elg-reiser-seg.mp4,reise seg: elg reiser seg,,,elg reiser seg,,
elg-slikker-seg-om-munnen.mp4,elg slikker seg om munnen,,,elg slikker seg om munnen,,
elg-tygger.mp4,spise: elg tygger,,,elg tygger,,
elgitar.mp4,elgitar,,,elgitar,,
elisabeth.mp4,Elisabeth,,,elisabeth,,
ellen-navn.mp4,Ellen,,,ellen,ellen,M546x546S34700482x482S2c303524x524S15317509x504S21100521x488
ellen-navn.mp4,Ellen,,,ellen,ellen,M560x548S34700482x463S2c303538x510S15317509x485S21100523x508S15347508x525S35d00482x503
ellen-navn.mp4,Ellen,,,ellen,ellen,M536x561S33b00482x483S15307509x509S2e000515x532
ellen-navn.mp4,Ellen,,,ellen,ellen,M540x563S33b00482x483S15317508x510S2e000519x534
eller-1.mp4,eller 1,,,eller,eller,M541x532S1dc09491x502S20e00480x495S20e00510x487S10041520x502S26502460x494S26606492x468
eller-1.mp4,eller 1,,,eller,eller,M531x523S1dc09482x493S20e00470x487S20e00498x478S10041510x492
eller-2.mp4,eller 2,,,eller,eller,M541x532S1dc09491x502S20e00480x495S20e00510x487S10041520x502S26502460x494S26606492x468
eller-2.mp4,eller 2,,,eller,eller,M531x523S1dc09482x493S20e00470x487S20e00498x478S10041510x492
eller-3.mp4,eller 3,,,eller,eller,M541x532S1dc09491x502S20e00480x495S20e00510x487S10041520x502S26502460x494S26606492x468
eller-3.mp4,eller 3,,,eller,eller,M531x523S1dc09482x493S20e00470x487S20e00498x478S10041510x492
eller-4.mp4,eller 4,,,eller,eller,M541x532S1dc09491x502S20e00480x495S20e00510x487S10041520x502S26502460x494S26606492x468
eller-4.mp4,eller 4,,,eller,eller,M531x523S1dc09482x493S20e00470x487S20e00498x478S10041510x492
eller-s-i-motsatt-fall.mp4,eller/-s (i motsatt fall),,,eller,eller,M541x532S1dc09491x502S20e00480x495S20e00510x487S10041520x502S26502460x494S26606492x468
eller-s-i-motsatt-fall.mp4,eller/-s (i motsatt fall),,,eller,eller,M531x523S1dc09482x493S20e00470x487S20e00498x478S10041510x492
,,,,ellipse,ellipse,M527x532S10050512x502S22a06493x491S22a02487x467S28800510x471S28804473x476
,,,,ellipse,ellipse,M534x536S10050506x505S10058480x506S22a06505x463S2880c522x470S28814467x471S22a02504x488S22a16485x488S22a12480x464
,,,,ellipse,ellipse,M547x531S10050488x501S10059453x501S20500480x484S28800535x472S28804498x477S22a02512x468S22a06518x492
,,,,ellipse,ellipse,M521x522S10050506x492S2880e479x494S2880a479x478
else.mp4,Else,,,else,,
elske-sex.mp4,elske (sex),,,elske,elske,M521x531S36d00479x470S15a07475x486S15a01476x484S20500483x513S2f900482x526
elske-sex.mp4,elske (sex),,,elske,elske,M533x533S15a41501x481S15a49474x481S20500494x467S20602494x507S26a02519x506S26a16467x506
elske-sex.mp4,elske (sex),,,elske,elske,M521x519S36d00479x482S15a01492x495S15a07490x496
elske-1.mp4,elske 1,,,elske,elske,M521x531S36d00479x470S15a07475x486S15a01476x484S20500483x513S2f900482x526
elske-1.mp4,elske 1,,,elske,elske,M533x533S15a41501x481S15a49474x481S20500494x467S20602494x507S26a02519x506S26a16467x506
elske-1.mp4,elske 1,,,elske,elske,M521x519S36d00479x482S15a01492x495S15a07490x496
elske-2.mp4,elske 2,,,elske,elske,M521x531S36d00479x470S15a07475x486S15a01476x484S20500483x513S2f900482x526
elske-2.mp4,elske 2,,,elske,elske,M533x533S15a41501x481S15a49474x481S20500494x467S20602494x507S26a02519x506S26a16467x506
elske-2.mp4,elske 2,,,elske,elske,M521x519S36d00479x482S15a01492x495S15a07490x496
,,,,elske  h,elske  h,M527x535S20500496x466S20602496x511S15a41503x480S15a49474x481S26a02513x505S26a16478x506
elsker-inne.mp4,elsker/-inne,,,elsker,,
elte.mp4,elte,,,elte,,
elv.mp4,elv,,,elv,elv,M527x528S14c13500x473S24d0d473x500
elv.mp4,elv,,,elv,elv,M529x527S24d0d472x499S15a13506x473
elv.mp4,elv,,,elv,elv,M527x527S14c53501x473S24d0d474x499
elv.mp4,elv,,,elv,elv,M535x512S15a51512x489S2dd00465x493
elv.mp4,elv,,,elv,elv,M527x527S24d0d474x499S1ef41497x474
,,,,emalje,emalje,M539x537S1000a461x509S10040476x507S20b00494x492S22a03509x476S14a20524x463
,,,,emalje,emalje,M538x537S10040475x507S1000a463x509S20b00492x491S22a03506x476S14a20523x463
,,,,emalje,emalje,M532x540S14a20517x460S22a03503x476S20b00489x491S10040481x510S1000a469x513
emballasje.mp4,emballasje,,,emballasje,,
,,,,embryo,embryo,M523x529S1da11498x485S1da19477x486S20500495x471S20700492x514
,,,,embryo,embryo,M520x530S20500495x471S1da11495x488S1da19480x488S20700490x515
,,,,embryo,embryo (biologi),M520x528S20500496x473S20700492x513S1da11495x488S1da19481x488
emil-loenneberget.mp4,Emil (i Lønneberget),,,emil,,
emiratene-1.mp4,Emiratene 1,,,emiratene,,
emiratene-2.mp4,Emiratene 2,,,emiratene,,
emne.mp4,emne,,,emne,emne,M589x517S1ed20525x492S26606559x496S34700482x482
emosjonelt-ustabil-personlighetsforstyrrelse.mp4,emosjonelt ustabil personlighetsforstyrrelse,,,emosjonelt ustabil personlighetsforstyrrelse,,
empati.mp4,empati,,,empati,,
en-ett.mp4,en/ett,,,en,en,M507x515S10000492x485
en-ett.mp4,en/ett,,,en,en,M508x515S10000493x485
gaa-en-gruppe-gaar.mp4,gå: en gruppe går,,,en gruppe går,,
,,,,en het,en het,M510x547S10010491x453S1ed16491x511S2f900493x542
,,,,en het,en het,M511x551S10010490x450S1ed16492x516S2f900493x546
gaa-en-person-gaar.mp4,gå: en person går,,,en person går,,
gaa-en-person-vagger.mp4,gå: en person vagger,,,en person vagger,,
,,,,en stund senere,en stund senere,M554x513S10112498x487S1011a468x494S2ea34539x488S2ea18446x487
,,,,en stund senere,en stund senere,M553x513S10012500x487S1001a472x496S2ea34538x488S2ea40448x488
,,,,en stund senere  i,en stund senere  i,M549x514S10012500x494S10016472x490S2ea34534x489S2ea18451x486
en-touch.mp4,en-touch,,,en touch,,
en-tredel.mp4,en tredel,,,en tredel,,
,,,,enbarne,enbarne,M527x529S10000422x475S22a04423x512S37700452x487S36d00478x525S21100496x509S2c620492x482S17130509x490S17138474x490S36d00480x472
ende-slutte.mp4,ende (slutte),,,ende,,
endelig.mp4,endelig,,,endelig,,
endetarm-2.mp4,endetarm,,,endetarm,,
endre-ing.mp4,endre/-ing 1,,,endre,,
endre-ing-2.mp4,endre/-ing 2,,,endre,,
,,,,endret dato,endret dato,M521x573S10031487x427S10059479x439S10039484x462S10051483x472S15a18486x531S10011500x543S22a04497x525
enebolig.mp4,enebolig,,,enebolig,,
,,,,enere,enere,M520x520S1f510482x505S10012490x496S20f00481x481
,,,,enere,enere,M519x520S20f00481x480S10012489x500S1f514482x505
enerett.mp4,enerett,,,enerett,,
energi.mp4,energi,,,energi,energi,M529x525S20302507x510S2030a479x510S2a600512x475S2a611471x474S2f900479x499S2f900510x499
energi.mp4,energi,,,energi,energi,M530x520S2d220488x488S20350515x480S20350471x481S2f900497x515
energi.mp4,energi,,,energi,energi,M522x523S2f900479x487S20350507x508S20350482x507S2f900511x487S2c620492x478
energi.mp4,energi,,,energi,energi,M526x522S20350511x479S20350474x479S2d220488x489S2f900498x517
energi.mp4,energi,,,energi,energi,M539x518S20340524x501S20348461x502S2d200497x487S2d210480x487S20350522x482S20358461x483S2f900490x511S2f900506x513
,,,,energi pyramide,energi pyramide,M551x575S2f900476x434S20350504x455S20350479x454S2f900508x434S2c620489x425S24901504x508S24919467x509S10011530x544S10019449x545
,,,,energipyramide,energipyramide,M546x577S2f900477x432S20350505x453S20350480x452S2f900509x432S2c620490x423S10019475x526S10011506x525S22b13454x553S22b05522x552
,,,,energisk,energisk,M529x525S20302507x510S2030a479x510S2a600512x475S2a611471x474S2f900479x499S2f900510x499
,,,,energisk,energisk,M527x521S20350512x479S20350473x479S2d220489x489S2f900498x516
eneste.mp4,eneste,,,eneste,,
enestaaende.mp4,enestående,,,enestående,,
eng.mp4,eng,,,eng,,
engang-foer.mp4,engang (før),,,engang,,
,,,,engasjert,engasjert,M545x518S15a36455x506S20340461x488S20500491x500S28902493x482S16d40527x486
,,,,engasjert,engasjert,M514x532S15a36487x520S20340492x502S20500496x488S22a04495x469
,,,,engasjert følelsesmessig,engasjert følelsesmessig,M532x544S37000479x456S37008468x457S15030506x479S15038472x479S26624494x497S2f900497x530S2f710496x537
engel.mp4,engel 1,,,engel,engel,M566x552S32104482x482S14c20529x495S14c28443x492S22e04549x523S22e14424x523S37700524x527S37700470x526S37702457x525S3770a526x526
engel-2.mp4,engel 2,,,engel,engel,M566x552S32104482x482S14c20529x495S14c28443x492S22e04549x523S22e14424x523S37700524x527S37700470x526S37702457x525S3770a526x526
engelsk.mp4,engelsk,,,engelsk,engelsk,M518x573S30004482x483S20500495x521S26500493x535S1dc01485x543
engelsk.mp4,engelsk,,,engelsk,engelsk,M518x573S30004482x483S20500495x522S26500493x535S1dc01484x543
england-1.mp4,England 1,,,england,,
england-2.mp4,England 2,,,england,,
england-3.mp4,England 3,,,england,,
engstelig.mp4,engstelig,,,engstelig,,
enhet-1.mp4,enhet 1,,,enhet,enhet,M510x518S1ed16491x483S2f900494x513
enhet-1.mp4,enhet 1,,,enhet,enhet,M529x517S10000472x483S1ed16510x483S2f900512x512
enhet-1.mp4,enhet 1,,,enhet,enhet,M510x518S1ed16491x482S2f900492x513
enhet-1.mp4,enhet 1,,,enhet,enhet,M510x518S1ed16491x483S2f900492x513
enhet-2.mp4,enhet 2,,,enhet,enhet,M510x518S1ed16491x483S2f900494x513
enhet-2.mp4,enhet 2,,,enhet,enhet,M529x517S10000472x483S1ed16510x483S2f900512x512
enhet-2.mp4,enhet 2,,,enhet,enhet,M510x518S1ed16491x482S2f900492x513
enhet-2.mp4,enhet 2,,,enhet,enhet,M510x518S1ed16491x483S2f900492x513
enhver.mp4,enhver,,,enhver,,
enig.mp4,enig,,,enig,enig,M514x529S15d02486x490S15d0a487x492S22f24486x515S20700493x471
enke.mp4,enke,,,enke,,
enkeltkubet.mp4,enkelkubet,,,enkelkubet,,
enkelt-lett.mp4,enkelt (lett),,,enkelt,,
enkeltdistanser-skoeyting.mp4,enkeltdistanser (skøyting),,,enkeltdistanser,,
enkelte-noen.mp4,enkelte (noen),,,enkelte,,
enn.mp4,enn,,,enn,,
ennaa-fremdeles.mp4,ennå (fremdeles),,,ennå,,
enorm.mp4,enorm,,,enorm,,
enslig.mp4,enslig,,,enslig,,
ensom.mp4,ensom,,,ensom,ensom,M514x529S10000487x499S2f003493x472
enstemmig.mp4,enstemmig,,,enstemmig,,
enten-eller.mp4,enten-eller,,,enten eller,,
enumettet-fettsyre.mp4,enumettet (fettsyre),,,enumettet,,
enzym.mp4,enzym,,,enzym,enzym,M514x530S15a36487x518S14a28491x502S22b20491x470
enzym.mp4,enzym,,,enzym,enzym,M518x514S1ea47499x486S26503482x501S2f710482x489
enzym.mp4,enzym,,,enzym,enzym,M514x531S22b20492x469S14a24493x503S15a16487x519
enzym-2.mp4,enzym 2,,,enzym,enzym,M514x530S15a36487x518S14a28491x502S22b20491x470
enzym-2.mp4,enzym 2,,,enzym,enzym,M518x514S1ea47499x486S26503482x501S2f710482x489
enzym-2.mp4,enzym 2,,,enzym,enzym,M514x531S22b20492x469S14a24493x503S15a16487x519
,,,,enzymer,enzymer,M547x533S22530505x481S22530454x467S15346463x487S1534e512x500S2ea32512x518S2ea4a464x505S2fd04485x524
epidemi.mp4,epidemi,,,epidemi,epidemi,M578x541S30004482x483S17711511x510S17719469x509S2c607531x523S2c612446x521S14c57552x496S14c5f422x497
epilepsi-2.mp4,epilepsi 1,,,epilepsi,epilepsi,M536x522S15a16465x510S10e14472x478S2880b497x482S2880b516x482
epilepsi-2.mp4,epilepsi 1,,,epilepsi,epilepsi,M682x530S36d00479x491S26501504x502S26517482x502S22104502x517S22104486x517S15001522x502S15009448x503S15a36593x509S10e04597x476S2a208615x470S20b00639x491S15a36655x509S10e30653x500
epilepsi-2.mp4,epilepsi 1,,,epilepsi,epilepsi,M534x522S10e14473x479S15a16466x510S2880b494x489S2880b514x489
epilepsi.mp4,epilepsi 2,,,epilepsi,epilepsi,M536x522S15a16465x510S10e14472x478S2880b497x482S2880b516x482
epilepsi.mp4,epilepsi 2,,,epilepsi,epilepsi,M682x530S36d00479x491S26501504x502S26517482x502S22104502x517S22104486x517S15001522x502S15009448x503S15a36593x509S10e04597x476S2a208615x470S20b00639x491S15a36655x509S10e30653x500
epilepsi.mp4,epilepsi 2,,,epilepsi,epilepsi,M534x522S10e14473x479S15a16466x510S2880b494x489S2880b514x489
epilepsi-3.mp4,epilepsi 3,,,epilepsi,epilepsi,M536x522S15a16465x510S10e14472x478S2880b497x482S2880b516x482
epilepsi-3.mp4,epilepsi 3,,,epilepsi,epilepsi,M682x530S36d00479x491S26501504x502S26517482x502S22104502x517S22104486x517S15001522x502S15009448x503S15a36593x509S10e04597x476S2a208615x470S20b00639x491S15a36655x509S10e30653x500
epilepsi-3.mp4,epilepsi 3,,,epilepsi,epilepsi,M534x522S10e14473x479S15a16466x510S2880b494x489S2880b514x489
,,,,epilepsi  1,epilepsi  1,M534x523S15a16467x511S10e14475x478S2880b495x488S2880b514x488
,,,,epilepsi  h,epilepsi  h,M535x522S15a16466x510S10e14476x479S2880b495x494S2880b515x494
episode-1.mp4,episode (del av serie),,,episode,,
episode-2.mp4,episode (hendelse),,,episode,,
,,,,epistel,epistel,M549x520S20500495x485S26606507x482S26612464x483S1ef10503x504S1ef18467x505S22104537x481S22100537x491S22100452x493S22104452x483
,,,,epistel,epistel,M579x509S22104422x492S26606537x493S26612433x493S1ef10502x493S1ef18466x494S22104567x493S22100567x502S22100422x501
eple-1.mp4,eple 1,,,eple,eple,M518x553S33b00482x483S22f00489x521S1530e489x538
eple-1.mp4,eple 1,,,eple,eple,M540x560S33b00482x483S15307511x508S2e000519x531
eple-1.mp4,eple 1,,,eple,eple,M518x555S30004482x483S22a00495x522S15316489x540
eple-1.mp4,eple 1,,,eple,eple,M518x556S33b00482x483S15316488x541S22f00487x522
eple-1.mp4,eple 1,,,eple,eple,M541x560S33b00482x483S15317512x506S2e000520x531
eple-2.mp4,eple 2,,,eple,eple,M518x553S33b00482x483S22f00489x521S1530e489x538
eple-2.mp4,eple 2,,,eple,eple,M540x560S33b00482x483S15307511x508S2e000519x531
eple-2.mp4,eple 2,,,eple,eple,M518x555S30004482x483S22a00495x522S15316489x540
eple-2.mp4,eple 2,,,eple,eple,M518x556S33b00482x483S15316488x541S22f00487x522
eple-2.mp4,eple 2,,,eple,eple,M541x560S33b00482x483S15317512x506S2e000520x531
eple-3.mp4,eple 3,,,eple,eple,M518x553S33b00482x483S22f00489x521S1530e489x538
eple-3.mp4,eple 3,,,eple,eple,M540x560S33b00482x483S15307511x508S2e000519x531
eple-3.mp4,eple 3,,,eple,eple,M518x555S30004482x483S22a00495x522S15316489x540
eple-3.mp4,eple 3,,,eple,eple,M518x556S33b00482x483S15316488x541S22f00487x522
eple-3.mp4,eple 3,,,eple,eple,M541x560S33b00482x483S15317512x506S2e000520x531
,,,,eple  1,eple  1,M518x553S33b00482x483S22f00488x522S1530e489x538
,,,,eple  2,eple  2,M538x562S33b00482x483S15317512x508S2e000517x533
,,,,eple  3,eple  3,M518x557S30004482x483S22a00494x523S1531e488x542
eplejuice.mp4,eplejuice,,,eplejuice,,
eplekake.mp4,eplekake,,,eplekake,,
epletre.mp4,epletre,,,epletre,,
er-1.mp4,er 1,,,er,er,M532x508S1ef50468x492S26606502x492
er-1.mp4,er 1,,,er,er,M528x514S15a20473x487S22104489x500S18220505x496
er-1.mp4,er 1,,,er,er,M512x530S15a20492x471S22104493x503S18220489x515
er-2.mp4,er 2,,,er,er,M532x508S1ef50468x492S26606502x492
er-2.mp4,er 2,,,er,er,M528x514S15a20473x487S22104489x500S18220505x496
er-2.mp4,er 2,,,er,er,M512x530S15a20492x471S22104493x503S18220489x515
,,,,er  h,er  h,M533x508S1ef50468x492S26606503x492
er-der.mp4,er der,,,er der,er der,M508x546S15a50494x453S10050493x516S22a04493x496S2f710494x485
,,,,er der  1,er der  1,M515x548S15a50486x453S22120485x485S22a04486x497S2f710503x499S10050491x518
er-ikke-der-noe-befinner-seg-ikke-der.mp4,er ikke der (noe befinner seg ikke der),,,er ikke der,,
er-lik.mp4,er lik,,,er lik,,
ereksjon.mp4,ereksjon,,,ereksjon,,
erfaring.mp4,erfaring 1,,,erfaring,,
erfaring-2.mp4,erfaring 2,,,erfaring,,
ergerlig.mp4,ergerlig,,,ergerlig,,
erik.mp4,Erik,,,erik,,
,,,,erik  1,erik  1,M529x540S36d00479x461S1f502507x482S21200501x510S22f04502x526
,,,,erik  2,erik  2,M558x523S36d00479x478S1f502506x495S21200530x494S22f04530x509
eritrea-1.mp4,Eritrea 1,,,eritrea,,
eritrea-2.mp4,Eritrea 2,,,eritrea,,
erklaere.mp4,erklære,,,erklære,,
erobre.mp4,erobre,,,erobre,,
,,,,erosjon,erosjon,M564x522S15311503x478S15319475x478S22b13453x498S22b05524x498S22531436x487S22537534x485
,,,,erotikk,erotikk,M527x531S36d00479x469S20320512x479S2990c513x499
,,,,erotikk,erotikk,M527x531S36d00479x470S20320512x480S2990c510x499
erotisk-erotikk-1.mp4,erotisk/erotikk 1,,,erotisk,erotisk,M527x531S36d00479x469S20320512x479S2990c513x499
erotisk-erotikk-1.mp4,erotisk/erotikk 1,,,erotisk,erotisk,M527x532S36d00479x469S20320512x480S2990c510x500
erotisk-erotikk-2.mp4,erotisk/erotikk 2,,,erotisk,erotisk,M527x531S36d00479x469S20320512x479S2990c513x499
erotisk-erotikk-2.mp4,erotisk/erotikk 2,,,erotisk,erotisk,M527x532S36d00479x469S20320512x480S2990c510x500
erstatning-i-penger.mp4,erstatning (i penger),,,erstatning,,
erte-andre.mp4,erte (andre),,,erte,,
erter.mp4,erter,,,erter,,
erterstuing-3.mp4,erterstuing 1,,,erterstuing,,
erterstuing-2.mp4,erterstuing 2,,,erterstuing,,
esel.mp4,esel,,,esel,esel,M645x534S30001482x483S30007482x483S28807517x471S2881f463x472S22104509x471S22104477x472S1eb10540x468S1eb18437x470S37700582x480S15a14622x489S10e04628x469S20700623x451S22f24620x520
esel.mp4,esel,,,esel,esel,M564x518S30001482x483S30007482x483S28807517x471S2881f463x472S22104509x471S22104477x472S1eb10540x468S1eb18437x470
esel.mp4,esel,,,esel,esel,M538x518S2ff00482x483S15a20507x471S15a20481x473S2fb00491x456S22100526x473S22100464x475
esel.mp4,esel,,,esel,esel,M569x518S30001482x482S30007482x483S28807520x471S2881f461x471S22104512x469S22104476x469S1eb10545x463S1eb18433x464
esel.mp4,esel,,,esel,esel,M569x624S30001482x482S30007482x483S28807520x471S2881f461x471S22104512x469S22104476x469S1eb10545x463S1eb18433x464S15a48495x579S10e04491x564S20700513x580S22f24489x610
