Filename,Gloss_x,Description,Comment,modified,Gloss_y,Signwriting
bytte-3.mp4,bytte 3,,,bytte,bytte,M521x535S10e30478x466S10e50479x505S2a200498x485
bytte-3.mp4,bytte 3,,,bytte,bytte,M533x529S26502498x500S20340518x500S20348476x500S2d618490x483S2fb00495x471S37b16489x525S37b16467x525
C.mp4,C,"Bokstaven C utføres på samme måte på en- og tohåndsalfabetet. Tohåndsalfabetet brukes særlig på Østlandet, men man ser at enhåndsalfabetet i større grad tar over også på østlandet (Kilde: Språkrådet).",,c,c,M513x509S1ed10487x490
C.mp4,C,"Bokstaven C utføres på samme måte på en- og tohåndsalfabetet. Tohåndsalfabetet brukes særlig på Østlandet, men man ser at enhåndsalfabetet i større grad tar over også på østlandet (Kilde: Språkrådet).",,c,c,M510x510S16c10490x489
C.mp4,C,"Bokstaven C utføres på samme måte på en- og tohåndsalfabetet. Tohåndsalfabetet brukes særlig på Østlandet, men man ser at enhåndsalfabetet i større grad tar over også på østlandet (Kilde: Språkrådet).",,c,c,M508x510S16d10491x490
C.mp4,C,"Bokstaven C utføres på samme måte på en- og tohåndsalfabetet. Tohåndsalfabetet brukes særlig på Østlandet, men man ser at enhåndsalfabetet i større grad tar over også på østlandet (Kilde: Språkrådet).",,c,c,M514x516S15a36487x484S1ed56489x490
C.mp4,C,"Bokstaven C utføres på samme måte på en- og tohåndsalfabetet. Tohåndsalfabetet brukes særlig på Østlandet, men man ser at enhåndsalfabetet i større grad tar over også på østlandet (Kilde: Språkrådet).",,c,c,M509x510S16d20492x490
C-2.mp4,C (tohåndsalfabet),,,c,c,M513x509S1ed10487x490
C-2.mp4,C (tohåndsalfabet),,,c,c,M510x510S16c10490x489
C-2.mp4,C (tohåndsalfabet),,,c,c,M508x510S16d10491x490
C-2.mp4,C (tohåndsalfabet),,,c,c,M514x516S15a36487x484S1ed56489x490
C-2.mp4,C (tohåndsalfabet),,,c,c,M509x510S16d20492x490
c-3.mp4,C 2,,,c,c,M513x509S1ed10487x490
c-3.mp4,C 2,,,c,c,M510x510S16c10490x489
c-3.mp4,C 2,,,c,c,M508x510S16d10491x490
c-3.mp4,C 2,,,c,c,M514x516S15a36487x484S1ed56489x490
c-3.mp4,C 2,,,c,c,M509x510S16d20492x490
celle-1.mp4,celle (biologi) 1,,,celle,celle,M514x529S2e706486x472S19203490x490S15a16487x517
celle-1.mp4,celle (biologi) 1,,,celle,celle,M522x520S15a1a478x508S19203482x481S2ef04502x495
celle-1.mp4,celle (biologi) 1,,,celle,celle,M523x523S15a18477x496S10012493x504S2f000491x477
celle-1.mp4,celle (biologi) 1,,,celle,celle,M525x521S16d10485x480S16d18476x501S20600503x502
celle-2.mp4,celle (biologi) 2,,,celle,celle,M514x529S2e706486x472S19203490x490S15a16487x517
celle-2.mp4,celle (biologi) 2,,,celle,celle,M522x520S15a1a478x508S19203482x481S2ef04502x495
celle-2.mp4,celle (biologi) 2,,,celle,celle,M523x523S15a18477x496S10012493x504S2f000491x477
celle-2.mp4,celle (biologi) 2,,,celle,celle,M525x521S16d10485x480S16d18476x501S20600503x502
celle-organisk.mp4,celle (biologi) 3,,,celle,celle,M514x529S2e706486x472S19203490x490S15a16487x517
celle-organisk.mp4,celle (biologi) 3,,,celle,celle,M522x520S15a1a478x508S19203482x481S2ef04502x495
celle-organisk.mp4,celle (biologi) 3,,,celle,celle,M523x523S15a18477x496S10012493x504S2f000491x477
celle-organisk.mp4,celle (biologi) 3,,,celle,celle,M525x521S16d10485x480S16d18476x501S20600503x502
celle-fengsel.mp4,celle (fengsel),,,celle,celle,M514x529S2e706486x472S19203490x490S15a16487x517
celle-fengsel.mp4,celle (fengsel),,,celle,celle,M522x520S15a1a478x508S19203482x481S2ef04502x495
celle-fengsel.mp4,celle (fengsel),,,celle,celle,M523x523S15a18477x496S10012493x504S2f000491x477
celle-fengsel.mp4,celle (fengsel),,,celle,celle,M525x521S16d10485x480S16d18476x501S20600503x502
cellekjerne-1.mp4,cellekjerne,,,cellekjerne,cellekjerne,M517x559S16d10490x442S16d18484x466S20500506x465S15a18483x531S17710497x533S20500497x548
cellevegg.mp4,cellevegg,,,cellevegg,cellevegg,M544x557S16d10493x444S2890c529x528S28914456x528S1f117504x523S1f11f475x524
ci.mp4,ci,,,ci,ci,M521x533S2ff33479x482S11810496x506S20500492x493
ci.mp4,ci,,,ci,ci,M556x521S2ff00479x483S2f802469x481S2f806516x483S33010480x482S1f527534x493S21100492x484S22a05503x495
clutch-2.mp4,clutch,,,clutch,clutch,M514x532S15020489x501S26a00487x483S2f710494x469
clutch-2.mp4,clutch,,,clutch,clutch,M528x516S15020472x485S26a00501x485S2f710509x504
clutch-2.mp4,clutch,,,clutch,clutch,M514x531S2f710495x470S26a00487x482S15020489x500
cowboy.mp4,cowboy,,,cowboy,cowboy,M552x543S36d00477x509S36d00481x458S1dc44454x484S1dc4c516x491S2fc04492x524S21100538x511S21100447x512S22a04539x527S22a14447x528
cowboy.mp4,cowboy,,,cowboy,cowboy,M599x543S36d00480x458S36d00479x519S1dc45468x485S1dc4d522x506S2c300552x517S2c311437x516S21100585x511S21100414x510S22a04586x528S22a14413x526
cruiseskip.mp4,cruiseskip,,,cruiseskip,cruiseskip,M550x559S36d00479x441S15a40522x461S20b00509x489S2d60e528x485S26520484x515S15a41492x535S15a49467x536
cruiseskip.mp4,cruiseskip,,,cruiseskip,cruiseskip,M677x537S36d00479x464S15a40520x492S20b00506x520S26500532x522S37700566x487S15a41625x487S15a49599x487S20500620x475S26610661x479
D.mp4,D,,,d,d,M508x515S10120492x485
D.mp4,D,,,d,d,M508x515S10110492x485
D.mp4,D,,,d,d,M516x518S10018485x488S1ed10490x482
D-2.mp4,D (tohåndsalfabet),,,d,d,M508x515S10120492x485
D-2.mp4,D (tohåndsalfabet),,,d,d,M508x515S10110492x485
D-2.mp4,D (tohåndsalfabet),,,d,d,M516x518S10018485x488S1ed10490x482
dag.mp4,dag,,,dag,dag,M527x526S15d0a476x506S15d02495x507S28909500x474S28911472x474S20e00494x501
dag.mp4,dag,,,dag,dag,M569x560S32101482x482S14c02509x537S14c0a462x535S14c00546x486S14c08439x490S28909517x509S28911461x509
dag.mp4,dag,,,dag,dag,M569x555S2ff00482x482S14c02500x532S14c0a466x532S14c00546x478S14c08427x478S28911446x506S28909524x504
dag.mp4,dag,,,dag,dag,M542x528S15a02494x516S15a06479x516S28a11473x480S28a09499x480S15a00530x472S15a00459x472
dag.mp4,dag,,,dag,dag,M541x543S15a02493x531S15a06478x531S28a11472x495S28a09498x495S15a00529x487S15a00458x487S2ff00482x483
dag-navn.mp4,Dag (navn),,,dag,dag,M527x526S15d0a476x506S15d02495x507S28909500x474S28911472x474S20e00494x501
dag-navn.mp4,Dag (navn),,,dag,dag,M569x560S32101482x482S14c02509x537S14c0a462x535S14c00546x486S14c08439x490S28909517x509S28911461x509
dag-navn.mp4,Dag (navn),,,dag,dag,M569x555S2ff00482x482S14c02500x532S14c0a466x532S14c00546x478S14c08427x478S28911446x506S28909524x504
dag-navn.mp4,Dag (navn),,,dag,dag,M542x528S15a02494x516S15a06479x516S28a11473x480S28a09499x480S15a00530x472S15a00459x472
dag-navn.mp4,Dag (navn),,,dag,dag,M541x543S15a02493x531S15a06478x531S28a11472x495S28a09498x495S15a00529x487S15a00458x487S2ff00482x483
Dagsrevyen-1.mp4,Dagsrevyen 1,,,dagsrevyen,dagsrevyen,M522x533S15418477x468S15410506x468S2df07502x509S2df13482x508
Dagsrevyen-2.mp4,Dagsrevyen 2,,,dagsrevyen,dagsrevyen,M522x533S15418477x468S15410506x468S2df07502x509S2df13482x508
dame.mp4,dame,,,dame,dame,M574x565S33b00482x482S17110524x537S20500516x552S2c300548x542
dame.mp4,dame,,,dame,dame,M556x559S33b00482x482S20500519x548S17112503x536S2c300530x529
dame.mp4,dame,,,dame,dame,M567x524S36d00479x476S17117521x495S20500509x511S2c300541x501
damp-baat-lokomotiv.mp4,damp (båt/lokomotiv),,,damp,damp,M535x538S15030509x507S15038467x507S22520503x491S22520466x492S29517471x463S2950f504x462
damp-baat-lokomotiv.mp4,damp (båt/lokomotiv),,,damp,damp,M531x535S14c30507x504S14c38470x502S29608513x466S29610475x465
damp-fra-koking.mp4,damp (fra koking),,,damp,damp,M535x538S15030509x507S15038467x507S22520503x491S22520466x492S29517471x463S2950f504x462
damp-fra-koking.mp4,damp (fra koking),,,damp,damp,M531x535S14c30507x504S14c38470x502S29608513x466S29610475x465
danmark.mp4,Danmark,,,danmark,danmark,M534x512S11e02467x489S2990a502x497
danmark.mp4,Danmark,,,danmark,danmark,M533x512S11e02467x489S29906501x494
daarlig.mp4,dårlig,,,dårlig,dårlig,M513x521S1f522493x479S22f04488x507
daarlig-folelse.mp4,dårlig (følelse),,,dårlig,dårlig,M513x521S1f522493x479S22f04488x507
de.mp4,de,,,de,de 3,M553x571S11e00530x506S32405482x482S26a02531x544
de-to-1.mp4,de to 1,,,de to,de to,M529x526S10e3f471x474S27107502x500
de-to-2.mp4,de to 2,,,de to,de to,M529x526S10e3f471x474S27107502x500
debatt.mp4,debatt,,,debatt,debatt,M531x532S10640512x470S10648474x469S2e100508x502S2e110469x503
definere.mp4,definere,,,definere,definere,M533x561S18210488x469S18218471x486S2f900490x460S26520487x440S26520498x534S15a10521x526S15a18468x526S2f900498x556
deilig.mp4,deilig,,,deilig,deilig,M549x538S32403482x483S2f710498x531S10012487x510S20e00484x518S24003521x512
del.mp4,del,,,del,del,M522x522S15a39498x494S15a41478x478S26605500x500S21100478x502
del.mp4,del,,,del,del,M514x533S15a36487x487S15a40493x467S20e00494x502S26504492x518
deler-feks.mp4,deler (f.eks. ¾),,,deler,deler,M523x522S15c11503x479S22b03478x498
deler.mp4,deler (flertall),,,deler,deler,M523x522S15c11503x479S22b03478x498
delfin.mp4,delfin,,,delfin,delfin,M529x518S2ff20476x483S15a56468x470S29902464x451S10042499x451
delta.mp4,delta,,,delta,delta,M526x518S2d220489x495S20350511x483S20350475x484
delta.mp4,delta,,,delta,delta,M533x534S14c50508x503S14c58471x503S27c09513x466S27c11468x467
demokrati-sk-1.mp4,demokrati/-sk 1,,,demokrati,demokrati,M530x524S26616470x477S15a50503x497S15a50486x497S26602500x478
demokrati-sk-1.mp4,demokrati/-sk 1,,,demokrati,demokrati,M550x514S26612451x496S15a50503x487S15a50486x487S26606520x496
demokrati-sk-2.mp4,demokrati/-sk 2,,,demokrati,demokrati,M530x524S26616470x477S15a50503x497S15a50486x497S26602500x478
demokrati-sk-2.mp4,demokrati/-sk 2,,,demokrati,demokrati,M550x514S26612451x496S15a50503x487S15a50486x487S26606520x496
demonstrasjon-av-ting.mp4,demonstrasjon (av ting),,,demonstrasjon,demonstrasjon,M523x534S15a06485x467S20c10477x482S26f00479x500S20340492x519S2f900512x523
demonstrere-demonstrasjon-politisk-1.mp4,demonstrere/demonstrasjon (politisk) 1,,,demonstrere,demonstrere,M559x533S15d07511x504S15d09441x510S2d618459x468S2d608521x488S2d608530x474S2d618446x488
demonstrere-demonstrasjon-politisk-2.mp4,demonstrere/demonstrasjon (politisk) 2,,,demonstrere,demonstrere,M559x533S15d07511x504S15d09441x510S2d618459x468S2d608521x488S2d608530x474S2d618446x488
dempe.mp4,dempe,,,dempe,dempe,M533x545S14c50509x474S14c58468x475S22a04515x511S22a04515x529S22a14472x511S22a14472x530S2f800481x456
dempe.mp4,dempe,,,dempe,dempe,M536x535S2f800481x466S14c50505x485S14c58471x483S22f04511x521S22f14465x519
dempe-ball.mp4,dempe (ball),,,dempe,dempe,M533x545S14c50509x474S14c58468x475S22a04515x511S22a04515x529S22a14472x511S22a14472x530S2f800481x456
dempe-ball.mp4,dempe (ball),,,dempe,dempe,M536x535S2f800481x466S14c50505x485S14c58471x483S22f04511x521S22f14465x519
deprimert-1.mp4,deprimert 1,,,deprimert,deprimert,M514x524S22a04498x509S15a1e487x477S21100497x492
deprimert-2.mp4,deprimert 2,,,deprimert,deprimert,M514x524S22a04498x509S15a1e487x477S21100497x492
der-retningsorientert.mp4,der (retningsorientert),,,der,der,M527x514S10047474x487S22a04501x499S2f710515x498
dere.mp4,dere,,,dere,dere,M520x521S10041479x491S2d608491x479
dere.mp4,dere,,,dere,dere,M520x521S10051480x500S2d608491x480
deres.mp4,deres,,,deres,deres,M520x522S15a20481x495S2d708481x479
dersom.mp4,dersom,,,dersom,dersom,M547x530S36d00479x488S14c10524x470S2df06523x506
dersom.mp4,dersom,,,dersom,dersom,M583x515S26b00556x497S1f540534x486S36d00479x502
desember-1.mp4,desember 1,,,desember,desember,M549x541S10010514x460S10018465x459S22a04517x507S22a04526x526S22a14468x507S22a14459x525S26605527x503S26613451x501
desember-1.mp4,desember 1,,,desember,desember,M553x524S28c07500x490S28c1f472x489S22a17481x477S22a01504x478S10011532x494S10019447x492
desember-2.mp4,desember 2,,,desember,desember,M549x541S10010514x460S10018465x459S22a04517x507S22a04526x526S22a14468x507S22a14459x525S26605527x503S26613451x501
desember-2.mp4,desember 2,,,desember,desember,M553x524S28c07500x490S28c1f472x489S22a17481x477S22a01504x478S10011532x494S10019447x492
desimal.mp4,desimal,,,desimal,desimal,M511x530S10a10493x470S2df09490x506
dessert.mp4,dessert,,,dessert,dessert,M534x536S2ea00519x511S1813e485x519S34700482x482
dessverre.mp4,dessverre,,,dessverre,dessverre,M557x518S22f04530x487S21200529x471S15011503x480S2ff00482x483
dette.mp4,dette,,,dette,dette,M512x527S10004496x473S22f04487x513
diagnose-1.mp4,diagnose 1,,,diagnose,diagnose,M521x520S10110505x479S15a18480x493S20500494x496S20500494x509
diagnose-1.mp4,diagnose 1,,,diagnose,diagnose,M526x562S15a06497x464S3770b475x469S1d412475x439S20800480x467S26504512x545S15a00490x521S14c20485x531S20e00513x531
diagnose-2.mp4,diagnose 2,,,diagnose,diagnose,M521x520S10110505x479S15a18480x493S20500494x496S20500494x509
diagnose-2.mp4,diagnose 2,,,diagnose,diagnose,M526x562S15a06497x464S3770b475x469S1d412475x439S20800480x467S26504512x545S15a00490x521S14c20485x531S20e00513x531
diagnose.mp4,diagnose 3,,,diagnose,diagnose,M521x520S10110505x479S15a18480x493S20500494x496S20500494x509
diagnose.mp4,diagnose 3,,,diagnose,diagnose,M526x562S15a06497x464S3770b475x469S1d412475x439S20800480x467S26504512x545S15a00490x521S14c20485x531S20e00513x531
diakon-isse.mp4,diakon/-isse,,,diakon,diakon,M521x548S36d00479x452S2330a477x462S21100482x497S11500478x518
diakon-isse.mp4,diakon/-isse,,,diakon,diakon,M521x533S36d00479x468S2330a474x480S21100502x485S11500498x503
dialog.mp4,dialog,,,dialog,dialog,M543x600S10018482x519S10010502x530S27100503x573S27114451x572S2fb04490x594S34700482x483
dialog.mp4,dialog,,,dialog,dialog,M551x543S10018485x457S10010505x468S2c510448x506S2c500511x507S2fc04493x532
dialog.mp4,dialog,,,dialog,dialog,M544x534S10010505x474S10018476x467S27100504x507S27110456x507S2fb04492x528
dialog.mp4,dialog,,,dialog,dialog,M541x533S10010509x474S10018476x468S27100501x509S27114460x501S2fb04491x527
diameter.mp4,diameter,,,diameter,diameter,M559x528S10051529x498S2f900538x492S20500472x493S10019455x498S2f900441x522S28f36483x495S28f02478x472S26706486x491
diameter.mp4,diameter,,,diameter,diameter,M521x521S10050506x491S2e30a479x479S26506483x484
diameter.mp4,diameter,,,diameter,diameter,M532x521S10011511x491S16c18469x480S26606478x484
die-patte.mp4,die (patte),,,die,die,M537x535S22820516x505S1f510493x520S33d00482x483
die-patte.mp4,die (patte),,,die,die,M540x534S22214519x509S1f510493x519S33d00482x483
diesel.mp4,diesel,,,diesel,diesel,M513x521S1f521491x479S22f04488x507
diktatur.mp4,diktatur,,,diktatur,diktatur,M529x630S35000482x483S10010487x534S26600513x525S2f900514x558S20300486x615S20500484x600S20500518x599S2d508494x586
din-1.mp4,din 1,,,din,din,M506x518S15a20494x481S2f900494x513
din-1.mp4,din 1,,,din,din,M507x524S15a20493x497S26500493x477
din-1.mp4,din 1,,,din,din,M507x522S15a20493x495S26500493x478
din-2.mp4,din 2,,,din,din,M506x518S15a20494x481S2f900494x513
din-2.mp4,din 2,,,din,din,M507x524S15a20493x497S26500493x477
din-2.mp4,din 2,,,din,din,M507x522S15a20493x495S26500493x478
dirre.mp4,dirre,,,dirre,dirre,M533x539S14c50509x462S14c58468x463S27102516x498S27116470x499
dirre.mp4,dirre,,,dirre,dirre,M528x537S14c50504x463S14c58472x463S27102510x497S27116474x496
dirre.mp4,dirre,,,dirre,dirre,M530x537S14c50506x464S14c58471x464S27102511x497S27116474x497
disakkarider.mp4,disakkarider,,,disakkarider,disakkarider,M512x579S11500493x421S2df00490x456S1ea40489x526S26b02494x552
disiplin-1.mp4,disiplin 1,,,disiplin,disiplin,M540x532S15a40484x468S15a48460x469S22a24473x509S22a24527x509S2892a492x502S2f900528x527S2f900474x526
disiplin-1.mp4,disiplin 1,,,disiplin,disiplin,M542x533S15a40488x468S15a48459x468S22a24529x509S22a24476x508S2f900478x526S2f900529x528S2891a498x496
disiplin-2.mp4,disiplin 2,,,disiplin,disiplin,M540x532S15a40484x468S15a48460x469S22a24473x509S22a24527x509S2892a492x502S2f900528x527S2f900474x526
disiplin-2.mp4,disiplin 2,,,disiplin,disiplin,M542x533S15a40488x468S15a48459x468S22a24529x509S22a24476x508S2f900478x526S2f900529x528S2891a498x496
disiplin.mp4,disiplin 3,,,disiplin,disiplin,M540x532S15a40484x468S15a48460x469S22a24473x509S22a24527x509S2892a492x502S2f900528x527S2f900474x526
disiplin.mp4,disiplin 3,,,disiplin,disiplin,M542x533S15a40488x468S15a48459x468S22a24529x509S22a24476x508S2f900478x526S2f900529x528S2891a498x496
disippel.mp4,disippel,,,disippel,disippel,M601x530S15a40511x503S15a48399x499S1c510414x497S1c518472x499S20500506x486S20500411x487S37700547x499S1f510586x512S1f514568x506S26620578x471
distanse.mp4,distanse,,,distanse,distanse,M557x510S1eb40470x491S1eb48443x491S26706499x494S2f900546x498
distanse.mp4,distanse,,,distanse,distanse,M558x510S1eb40470x490S1eb48443x490S26706502x494S2f900547x499
distanse.mp4,distanse,,,distanse,distanse,M558x510S1eb40467x491S1eb48442x491S26706499x494S2f900547x500
distanse-2.mp4,distanse 2,,,distanse,distanse,M557x510S1eb40470x491S1eb48443x491S26706499x494S2f900546x498
distanse-2.mp4,distanse 2,,,distanse,distanse,M558x510S1eb40470x490S1eb48443x490S26706502x494S2f900547x499
distanse-2.mp4,distanse 2,,,distanse,distanse,M558x510S1eb40467x491S1eb48442x491S26706499x494S2f900547x500
ditt.mp4,ditt,,,ditt,ditt,M507x523S15a20494x496S26500493x478
ditt.mp4,ditt,,,ditt,ditt,M507x523S15a20494x496S26500493x477
diverse.mp4,diverse 1,,,diverse,diverse,M595x535S32a00482x483S19a01525x513S28706563x514
diverse.mp4,diverse 1,,,diverse,diverse,M535x511S19a01466x489S28706503x491
diverse.mp4,diverse 1,,,diverse,diverse,M542x520S19a01473x480S37706458x513S15a0a484x508S28706510x486
diverse-2.mp4,diverse 2,,,diverse,diverse,M595x535S32a00482x483S19a01525x513S28706563x514
diverse-2.mp4,diverse 2,,,diverse,diverse,M535x511S19a01466x489S28706503x491
diverse-2.mp4,diverse 2,,,diverse,diverse,M542x520S19a01473x480S37706458x513S15a0a484x508S28706510x486
dividere-divisjon.mp4,dividere/divisjon,,,dividere,dividere,M525x514S15a18475x486S20500490x487S11502495x499
dividere-divisjon.mp4,dividere/divisjon,,,dividere,dividere,M516x524S15d0a489x477S11947485x488S2f900489x519
divisjon-idrett-ol.mp4,divisjon (idrett o.l.),,,divisjon,divisjon,M524x520S15d0a497x480S10050506x490S22f06476x487
djevel.mp4,djevel 1,,,djevel,djevel,M535x518S30000482x483S20500508x474S10620514x465S21800509x455
djevel.mp4,djevel 1,,,djevel,djevel,M534x518S30000482x483S20500506x473S10620513x462S22104521x458
djevel.mp4,djevel 1,,,djevel,djevel,M518x518S2ff00482x483S10620487x466S21600487x454
djevel.mp4,djevel 1,,,djevel,djevel,M524x518S21800498x447S10620503x460S30000482x483
djevel.mp4,djevel 1,,,djevel,djevel,M518x518S2ff00482x483S10620493x466S21600490x452
djevel-2.mp4,djevel 2,,,djevel,djevel,M535x518S30000482x483S20500508x474S10620514x465S21800509x455
djevel-2.mp4,djevel 2,,,djevel,djevel,M534x518S30000482x483S20500506x473S10620513x462S22104521x458
djevel-2.mp4,djevel 2,,,djevel,djevel,M518x518S2ff00482x483S10620487x466S21600487x454
djevel-2.mp4,djevel 2,,,djevel,djevel,M524x518S21800498x447S10620503x460S30000482x483
djevel-2.mp4,djevel 2,,,djevel,djevel,M518x518S2ff00482x483S10620493x466S21600490x452
do.mp4,do,,,do,do,M541x551S36d00479x490S36d00480x450S10004526x471S21100526x504S25e04525x521
do.mp4,do,,,do,do,M543x515S36d00479x485S1f510508x500S20e00530x502S22a00530x485
do.mp4,do,,,do,do,M544x540S36d00479x461S36d00479x489S10004524x480S21100531x504S25d04530x520
dobbel-t.mp4,dobbel/-t,,,dobbel,dobbel,M512x532S10e30495x468S2a20c489x504
dom-1.mp4,dom 1,,,dom,dom,M529x553S33b00482x483S10010486x523S26600513x516S2f900515x547
dom-2.mp4,dom 2,,,dom,dom,M529x553S33b00482x483S10010486x523S26600513x516S2f900515x547
dominant-3.mp4,dominant /dominerende  3,,,dominant,dominant,M513x522S1f502492x498S22f00488x479
dominant-3.mp4,dominant /dominerende  3,,,dominant,dominant,M518x529S20350488x491S37702494x505S37706482x511S22a04490x472S2f900507x477
dominant-1.mp4,dominant /dominerende 1,,,dominant,dominant,M513x522S1f502492x498S22f00488x479
dominant-1.mp4,dominant /dominerende 1,,,dominant,dominant,M518x529S20350488x491S37702494x505S37706482x511S22a04490x472S2f900507x477
dominant-2.mp4,dominant /dominerende 2,,,dominant,dominant,M513x522S1f502492x498S22f00488x479
dominant-2.mp4,dominant /dominerende 2,,,dominant,dominant,M518x529S20350488x491S37702494x505S37706482x511S22a04490x472S2f900507x477
dommer-3.mp4,dommer (i retten),,,dommer,dommer,M512x525S1ea10489x476S22a04495x501S2f900495x520
dommer-3.mp4,dommer (i retten),,,dommer,dommer,M536x542S1eb17516x515S33b00482x483S20600490x504
dommer.mp4,dommer 1,,,dommer,dommer,M512x525S1ea10489x476S22a04495x501S2f900495x520
dommer.mp4,dommer 1,,,dommer,dommer,M536x542S1eb17516x515S33b00482x483S20600490x504
dommer-2.mp4,dommer 2,,,dommer,dommer,M512x525S1ea10489x476S22a04495x501S2f900495x520
dommer-2.mp4,dommer 2,,,dommer,dommer,M536x542S1eb17516x515S33b00482x483S20600490x504
doe.mp4,dø,,,dø,dø,M521x532S21100485x498S18201490x476S22a04484x517S36d00479x468
doe.mp4,dø,,,dø,dø,M510x537S18202495x462S21100491x489S22b04489x507
doe.mp4,dø,,,dø,dø,M521x547S36d00479x454S18202499x463S21100495x489S22b04493x507S2f804482x536
doed.mp4,død 1,,,død,død,M519x544S2f804481x533S18202496x456S21100493x482S22b04492x500
doed-2.mp4,død 2,,,død,død,M519x544S2f804481x533S18202496x456S21100493x482S22b04492x500
doed-4.mp4,død 3,,,død,død,M519x544S2f804481x533S18202496x456S21100493x482S22b04492x500
doemme-dommer-sport.mp4,dømme (sport),,,dømme,dømme,M526x553S2f900513x548S10010486x520S26600510x515S34400482x483
doemme-1.mp4,dømme 1,,,dømme,dømme,M526x553S2f900513x548S10010486x520S26600510x515S34400482x483
doemme-2.mp4,dømme 2,,,dømme,dømme,M526x553S2f900513x548S10010486x520S26600510x515S34400482x483
doepe.mp4,døpe,,,døpe,døpe,M538x529S15a06486x517S37706463x523S17112470x493S2c405499x486S2f800497x472
doepe-voksendaap.mp4,døpe (voksendåp),,,døpe,døpe,M538x529S15a06486x517S37706463x523S17112470x493S2c405499x486S2f800497x472
doer.mp4,dør,,,dør,dør,M529x524S15d02490x477S15d0a471x479S2df08508x503
doev-1.mp4,døv 1,,,døv,døv,M529x524S33010479x482S11510514x494S20500518x473
doev-1.mp4,døv 1,,,døv,døv,M530x526S33010479x483S11510515x496S20500519x475S36500479x482
doev-1.mp4,døv 1,,,døv,døv,M529x526S33010479x482S11510514x496
doev-1.mp4,døv 1,,,døv,døv,M534x540S30005482x482S11510507x510S20500524x503
doev-1.mp4,døv 1,,,døv,døv,M533x526S36500479x483S33010479x483S11510518x496S20500521x482
doev-1.mp4,døv 1,,,døv,døv,M531x524S11510516x494S33010479x483
doev-1.mp4,døv 1,,,døv,døv,M543x526S30006482x483S20500521x495S11510528x496
doev-1.mp4,døv 1,,,døv,døv,M546x518S36500482x483S15a10518x489S26502531x493
doev-2.mp4,døv 2,,,døv,døv,M529x524S33010479x482S11510514x494S20500518x473
doev-2.mp4,døv 2,,,døv,døv,M530x526S33010479x483S11510515x496S20500519x475S36500479x482
doev-2.mp4,døv 2,,,døv,døv,M529x526S33010479x482S11510514x496
doev-2.mp4,døv 2,,,døv,døv,M534x540S30005482x482S11510507x510S20500524x503
doev-2.mp4,døv 2,,,døv,døv,M533x526S36500479x483S33010479x483S11510518x496S20500521x482
doev-2.mp4,døv 2,,,døv,døv,M531x524S11510516x494S33010479x483
doev-2.mp4,døv 2,,,døv,døv,M543x526S30006482x483S20500521x495S11510528x496
doev-2.mp4,døv 2,,,døv,døv,M546x518S36500482x483S15a10518x489S26502531x493
doevblind-1.mp4,døvblind 1,,,døvblind,døvblind,M530x553S33010479x454S11510515x466S31600479x510S11501503x526
doevblind-2.mp4,døvblind 2,,,døvblind,døvblind,M530x553S33010479x454S11510515x466S31600479x510S11501503x526
doevblitt.mp4,døvblitt,,,døvblitt,døvblitt,M545x521S33010479x482S18517525x494S22103536x488
doevblitt.mp4,døvblitt,,,døvblitt,døvblitt,M572x551S33010475x449S15a10560x520S11510514x460S33010483x516S20500529x529S26502541x528
doevblitt.mp4,døvblitt,,,døvblitt,døvblitt,M603x518S33010479x483S17c10520x489S26606546x498S18510578x494
dra.mp4,dra,,,dra,dra,M542x509S1061a459x494S10602478x491S26626512x491
dra.mp4,dra,,,dra,dra,M540x510S1061a461x491S10602480x495S26626510x493
dra.mp4,dra,,,dra,dra,M539x530S1dc20461x500S1f410510x471S26607489x487S22101504x506S22105483x484
dra.mp4,dra,,,dra,dra,M539x531S1dc20461x501S1f410510x472S26607489x488S22101504x507S22105483x485S2f801471x470S2f805502x501
dra.mp4,dra,,,dra,dra,M558x564S1dc20480x534S26607509x527S1f410529x514S33500476x483S33b10494x504
dra-i-tau-ol.mp4,dra (i tau o.l.),,,dra,dra,M542x509S1061a459x494S10602478x491S26626512x491
dra-i-tau-ol.mp4,dra (i tau o.l.),,,dra,dra,M540x510S1061a461x491S10602480x495S26626510x493
dra-i-tau-ol.mp4,dra (i tau o.l.),,,dra,dra,M539x530S1dc20461x500S1f410510x471S26607489x487S22101504x506S22105483x484
dra-i-tau-ol.mp4,dra (i tau o.l.),,,dra,dra,M539x531S1dc20461x501S1f410510x472S26607489x488S22101504x507S22105483x485S2f801471x470S2f805502x501
dra-i-tau-ol.mp4,dra (i tau o.l.),,,dra,dra,M558x564S1dc20480x534S26607509x527S1f410529x514S33500476x483S33b10494x504
dra-reise-2.mp4,dra (reise) 2,,,dra,dra,M542x509S1061a459x494S10602478x491S26626512x491
dra-reise-2.mp4,dra (reise) 2,,,dra,dra,M540x510S1061a461x491S10602480x495S26626510x493
dra-reise-2.mp4,dra (reise) 2,,,dra,dra,M539x530S1dc20461x500S1f410510x471S26607489x487S22101504x506S22105483x484
dra-reise-2.mp4,dra (reise) 2,,,dra,dra,M539x531S1dc20461x501S1f410510x472S26607489x488S22101504x507S22105483x485S2f801471x470S2f805502x501
